"Movie Title","Review","Score","Genres"
"a_cure_for_wellness","Gore Verbinski should definitely take another shot with horror. He did a damn fine job with cure for wellness. It was a tad long but it haf some genuine creepy moments. I think he would've done something special with bio shock. Better of the horror movie to come out recently. 7/10","35","Mystery & Suspense"
"a_cure_for_wellness","A Cure for Wellness attempts to cast off the strait-jacked of mediocrity but falls short. With a two hour run time it will leave you begging for 'the cure' halfway through.","25","Mystery & Suspense"
"a_cure_for_wellness","the run time is long but I was never bored the story and character development takes it's time the story can be confusing a little.The acting is great both main character and supporting characters i cared only about two characters the girl and Lockhart.the sound track is haunting and the movie looks great.","50","Mystery & Suspense"
"a_cure_for_wellness","Enchantingly fine fairy tale integrated with the darkness!","35","Mystery & Suspense"
"a_cure_for_wellness","Flawed, yet fantastic!","40","Mystery & Suspense"
"a_cure_for_wellness","this movie CUREd my WELLNESS, I threw up","50","Mystery & Suspense"
"a_cure_for_wellness","(Spoilers ahead) I had such high hopes for this flick and was terribly disappointed. It had such so much potential but in the end the story line just didn't deliver. The creep factor was there but ultimately it boiled down to some pedophile trying to bone his daughter by keeping them alive for centuries. They never explain how the eels help keep them alive. In addition the ending was weird. The protagonist had an evil smile at the very end which leaves the viewer hanging. You don't know if the eels he ingested are somehow turning him into the antagonist or what. 2.5 hours later and it will leave you unfulfilled.","20","Mystery & Suspense"
"a_cure_for_wellness","The visuals are stunning, but the movie is too long and messy in terms of ideas or whatever it wants to say, to the point that it doesn't make any sense and seems more like an amalgam of a lot of things that worked infinitely better in other movies (like Shutter Island).","20","Mystery & Suspense"
"a_cure_for_wellness","Shutter Island meets Hammer Horror. Feels very long, and has a few questionable moments, but I can't get enough of this movie. Not quite bad enough to be 'so bad, it's good', but it veers in that direction, especially towards the end.","35","Mystery & Suspense"
"growing_up_smith","Great script, great cast! Go watch it!","50","Drama, Kids & Family, Comedy"
"growing_up_smith","Terrific culture-clash movie in the vein of Fresh Off The Boat and other comedies told from the perspective of growing up as a first generation American. The art direction is terrific and the story is going to touch everyone as you root for Smith. Director, Frank Lotito has put together a perfect film with excellent acting all around especially from newcomer, Roni Akurati. Would be great to see this one become a series in the future.","50","Drama, Kids & Family, Comedy"
"growing_up_smith","Growing up Smith is a wonderful movie. It tells the story of an Indian immigrant family who comes to this country and the challenges they face in bringing up their children in a different world and different culture. Their story, is the story of everyone who's come to this country. It could be from anywhere in the world, and all of them have the same concern. They want their children to grow up with their values, and they want to treat them and have them brought up the way they were. They want to expose them to the same things they were exposed to, and to reach success in life while not losing their culture. But, they want them to grow up in this country, a different environment, one that can give them a real chance at success.The movie takes us through the experiences of the mother, father, their daughter and their little boy. You see how they interact with an American family who lives next door. You will enjoy the performances from the actors, especially the young actor who plays the little boy. He is an amazing talent to watch. He is literally a natural, from the way he talks, his expressions and the way you feel his emotions. Ultimately, every parent will have to decide for their children and their family what is best to do. Are they sure it is the best? You never know. Some people decide to go ahead and let their children live and grow up where they are born. It is a country different than where they are now. Different values, a different way of life. Others will raise their children in another world, but do their best to make sure they don't forget their culture.Through watching this movie, it will touch your heart. It is a wonderful story, a wonderful portrayal of what every immigrant family goes through. For me as an immigrant, I lived this. Even though I chose a different path for my children. You make a decision and hope for the best. You hope they learn from you as a parent with the way you raise them and the values you instill in them from when you grew up. As the end, it is a very funny movie. You are going to laugh a lot, you will cry, it is a beautiful story, written very well and something I really enjoyed. Go ahead and give it a chance, it's a great movie.","50","Drama, Kids & Family, Comedy"
"growing_up_smith","This movie was so funny and sweet. I laughed and cried. I think anyone with a sense of humor or heart will love this movie.","50","Drama, Kids & Family, Comedy"
"growing_up_smith","Now this film I just saw and had to say something! THESE are the kinds of films we've been missing all these years. Growing up Smith is the perfect combination of a family-kid friendly film with some teeth to it. Lighthearted with a message, funny, exuberant and most timely in today's America.This film won't preach to you and I can't put my finger on just one thing in particular, but it left me feeling euphoric walking out. Nostalgia, memories and emotions flowed through me. It hearkens back to a time where we were all innocent. As kids emulating our parents and yearning to break out.The performances are just as impressive. Jason Lee appears in a role I've never seen him play, and plays it to perfection: The beer drinking role model... Hilarie Burton and Poorna Jagannathan play characters who couldn't be more opposite, yet are equally as endearing. Anjul Nigam was terrific and relentless. At times I felt as though he was the film's hero and others it's villain. Lastly, the kids stole the show. Brighton Sharbino and Roni Akurati were delightful. They had tremendous rapport with one another and delivered as authentic performances as I have seen kids deliver in a film!If you want to have fun, if you want to laugh, if you want tears in your eyes and if you want to remember the good old days, THIS is the film to see! Very impressed, Bravo!","50","Drama, Kids & Family, Comedy"
"growing_up_smith","Awful movie. Terrible acting, save for Lee, and not funny at all. Need to get your inner critic in you checked if you liked this thing.","05","Drama, Kids & Family, Comedy"
"growing_up_smith","Are you fed up or angered at current events around the world today? Do the pressures at work or daily life have you consumed? This film is your remedy! From the first minute to the last, you find yourself embracing the innocence of being young again in simpler times. The thought and detail that went into this production were quiet and subtle, but bold enough that you felt as if you were sitting in your own '70s/'80s house. I found myself saying 'hey,I had that bike!' or 'my mom drove that car.' The actors and actresses were true to life. It is hard believe this was 'Smith's' debut. He was genuine! You will catch yourself smiling through this whole film. Growing up Smith is a must see for everyone!","50","Drama, Kids & Family, Comedy"
"growing_up_smith","Growing Up Smith is a charming, sweet coming-of-age story that has more going on than at first glance. Anyone who remembers falling in love for the first time will relate to the awkward young Smith who has a huge crush on the girl across the street. Yet Smith's future has been mapped out by his traditional Indian father: a young bride has already been selected for him, and he's expected to become a neurosurgeon. Issues about balancing tradition with assimilation force the family to make difficult decisions. Young Smith also has to contend with school bullies and racial/ethnic challenges. Despite this, Growing Up Smith never loses its heart and humor.I can't say enough about this movie. It is a gentle delight worth seeing again and again.","50","Drama, Kids & Family, Comedy"
"growing_up_smith","Wonderful heartfelt film about love, friendship and what it means to be an immigrant in America in the late 1970s.","50","Drama, Kids & Family, Comedy"
"growing_up_smith","Full disclosure: I am a filmmaker myself, I watch films not only as entertainment, but always tend to evaluate and study each and every element that goes into making a hopefully successful film. Watching this film wasn't only entertaining, it was a monumental achievement. Growing up Smith is an engaging story about a boy who is an Indian immigrant growing up before our eyes, falling in love with his first crush, dealing with bullies and an ever-changing family dynamic... No this isn't the story of January 2017, it is actually set in 1979. However timely this film may be, it goes beyond the preferential force feeding you may come to expect from films that are socially or politically charged in today's climate... It hits you where it hurts most, your heart. You see, this film connected with me on numerous levels, not because I am Indian or an immigrant, I am neither. I am an American born in Virginia. It hit me hard because it tapped into the innocence we are all born with as children. That innocence that knows no skin tone, no material objects, no predisposition to one's background, only the natural, visceral feelings we have as kids.At the center of this story is Smith, played effortlessly by newcomer Roni Akurati, a young boy who deeply yearns to be an American. He wants to eat apple pie, listen to the Bee Gees and eat KFC. He also falls in love with his first crush, the figurative and literal girl next door, a young blonde, blue eyed girl, the enchanting and lovable Amy, played by Brighton Sharbino. As the two become friends, his desire to be American grows as he befriends her father Butch Brunner, played by Jason Lee. On the surface, I don't have to tell you much about Butch Brunner you can't already surmise from his name. Glad they stopped short of naming him Biff a la Back to the Future. What is different about Butch is that despite his exterior, he too is an endearing figure that we can all relate to. He is the hard working, beer drinking, meat loving, full bearded white guy from Oklahoma who like many Americans struggles to make ends meat, raise a family and find happiness in this world. The two form a bond, a friendship that transcends their age, their race or their position in life. There are many layers and subplots to this film which uncommonly do not detract from the main story-line. There is the overly-strict Indian father constantly battling the urge to have his family assimilate, but not lose their own identity and culture. His wife who tries to hold the family together. Butch's wife who has the impossible job of sticking by her husband and supporting his wishes and dreams like keeping his motorcycle, however balancing the looming monthly elephant in the room called mortgage, bills, life.This was as honest, entertaining, heartwarming and evocative a film as I have seen. That isn't hyperbole, it is simply the humble feelings of a filmmaker who recognizes 'okay, the bar's been set'. The subtlety, the sincerity from scene to scene and character to character made this not only an enjoyable film, but one I truly respected and will hold close. In closing, I must say that maybe equally as impressive as the film itself, is the fact that this is an Indie. This film was made for 2 million dollars which on its own is an outstanding achievement. The film being set in 1979, having star quality talent both on screen and off. I don't recall an Indie this well-crafted. Masterfully directed by Frank Lotito, beautifully shot by Thomas Scott Stanton, and what a terrific script by Paul Quinn, Gregory Scott Houghton and one of the film's stars Anjul Nigam. I could go on and on, the production design, music, all of the performances, all of these visual components contributed to make a timeless film that if you told me was a major Studio release-50 million dollar film, I wouldn't think twice. It is that complete. Not sure if this film is considered in this past year's flock of films (It is listed 2015, but releasing 2017) but if it is, it is certainly in my top 10 of best films of the year. Hat's off to all involved, you made a tremendous film.","50","Drama, Kids & Family, Comedy"
"growing_up_smith","Best movie ever!!! I'd see it again and again...","50","Drama, Kids & Family, Comedy"
"the_shack","Total religious junk.","10","Drama"
"the_shack","This movie was an amazing eye opening experience. I would recommend this movie to anyone who doesn't really understand god and those who blame him for the tragedies.","50","Drama"
"the_shack","Absolutely beautiful movie. Completely moved by the emotion captured.","50","Drama"
"the_shack","Amazing story, much of it I have been learning on my journey in life, seeing it here was confirming and my soul felt good. It's a story that really needs to be told, people seem to have forgotten God and all that she/he is lately.","50","Drama"
"the_shack","Excellent movie. Very thought provoking and great acting.","50","Drama"
"the_shack","This is a great movie! If you would concentrate on the message, and forget preconceived ideas or prejudice, you will have a great mental challenge.","50","Drama"
"the_shack","Just like the book. They did a beautiful job! Definitely a tear jerker. It's a shame how many movie critics gave this a bad review and it's obvious their disbeliefs against the Christian faith is what kept them from seeing the beauty with this movie.My mature 7 year old son walked into the room while we were watching it, he stayed and watched the entire thing and when it ended he said wow I love that movie!","50","Drama"
"the_shack","Wth, the is the utter garbage. Got an hour into the horrible excuse for a movie before I could no longer bear to spend another second of this life draining heaping pile of s**t!","05","Drama"
"the_shack","Great movie. A must watch for the entire family.","50","Drama"
"the_shack","Truly one of the vest movies ever!","50","Drama"
"the_shack","WANTED TO LIKE BUT THE HOUR IN THE MIDDLE IS BORING","20","Drama"
"the_shack","A little too preachy and overlong. But some good performances in an otherwise stale story about faith and grief.Grade: C+","25","Drama"
"the_shack","Very deep movie. Perhaps there were some flaws in the script and didnt follow all the rules of modern hollywood movies and the mainstream critics didnt like it but...it had something that very few modern movies have; meaning. Offers practical solution in practical issues.Doesnt leave you there hanging like a bat.","50","Drama"
"the_shack","Loved this movie, didn't know what it was about but was told it was a great movie. After just losing a son it was very uplifting!","50","Drama"
"the_shack","truly enjoyed this movie; it reminded me that passing judgement on others is not what God intended. He is always with me!!","40","Drama"
"the_shack","I really enjoyed it but then again I liked the book.The movie is not as good as the book, some important plot elements were changed from the book which I felt took away from the overall story.Sam Worthington was great and there were some deeply moving moments.Overall not a bad way to spend an afternoon with my wife.","40","Drama"
"the_shack","This movie was slow and boring and made me believe in god less if anything. The movie wasn't realistic at all and wasn't worth buying the movie for $1.61 at Redbox. If you love falling asleep during movies then this is perfect for you. I would not recommend this to many","05","Drama"
"the_shack","Loved this film. It is emotional, well acted and very real. The story captures the heart and is a welcome change to 'wooden' films!","50","Drama"
"the_shack","Liked it - a bit twee at times but quite relatable at times too","30","Drama"
"3_generations","While it offers some good acting and great moments here and there, 3 Generations is nothing but a boring, tedious, muddled, and forgettable mess.","20","Drama, Comedy"
"3_generations","'3 Generations' could have, would have and should have been a great movie if the director Gaby Dellal and Nikole Beckwith, who co-write the screenplay with Dellal, didn't go off on a tangent instead of dealing with Elle Fanning's character Ray, who was born Ramona, and has many obstacles with his transition.His single mother Maggie, played by Naomi Watts, and Ray, live with her mother, Dodo, played by Susan Sarandon, and her longtime lover Frances, played by Linda Emond.At the beginning of the movie we see Maggie trying to deal with Ray's decision, struggling with what verbs to use, worried that after Ray goes through the change he may think he made a mistake plus having to put up with Dodo, an old time feminist, who believes Ray should stay Ramona and just be a lesbian. If the film had stuck with Ray's story and the reaction of the two older generation it would have been an excellent film but instead it veers off to Maggie's past and the complications that involvesRay's father Craig, played by Tate Donovan, who hasn't had anything to do with Ramona for more than a decade, now discovers his daughter needs his signature on the consent form to become his son. We also meet his brother Matthew, played by Sam Trammell, who was involved with them. Throw in that Craig now haves another family with 3 kids and all of a sudden we turn from an involved story of a transgender person into a soap opera.Maggie's story is interesting but she deserves her own movie. This movie is only an hour and 27 minutes but it feels as if 3 hours was being packed into it.Elle Fanning gives a very strong, believable performance as a transgender teenager who knows who he is and is willing to stand up for his decisions while Naomi Watts as his mother shows the perplexing problems a parent can go through while this is all taking place with an equally strong performance. As always Sarandon gives a dynamic performance while Linda Emond is very droll as the put upon lover. They are both wasted in the film as are Donovan and Trammell's story lines .Television is way ahead of film regarding the issues and understandings of transgender while movies, aside from 'Boys Don't Cry' and 'The Crying Game', need to get serious on the subject.'3 Generations' is a good start on transgender issues but it gets bogged down in what use to be called a 'women's film'. It is worth seeing for Fanning's performance and for people who have no idea what transgender people are about and go through.","30","Drama, Comedy"
"3_generations","I don't understand the negative reviews of this movie. I thought it was incredibly touching and well done. I recommend this movie to all generations! It brilliantly depicts how being transgender is not a choice, but how very important it is to have an accepting and loving support even though family members have their own struggles. The acting was incredible, especially Elle Fanning!","45","Drama, Comedy"
"3_generations","this movie is the same old comedy we have been getting recently, we get a topic that is shocking like transgender high school student and they people thing that everything would fall right into place, but they don't have a great script, story or anything to keep it floating, but the acting is nice especially Ella Fanning.","25","Drama, Comedy"
"3_generations","I really enjoyed the humour in this film, and the film as a whole was quite good. Elle Fanning blew me away with her performance. She really transformed into this character. I'd definitely recommend it; it's worth seeing for sure.","40","Drama, Comedy"
"3_generations","3 Generations wekt voornamelijk irritatie op als een compleet misplaatste kijk in het leven van een jonge transgender tiener die leert leven met der verandering. Zowel de drama als acteerprestaties komen vooral houterig over, waardoor dit gedoemd was om te falen vanaf dag 1.","15","Drama, Comedy"
"3_generations","I think most people are just too focused on the whole transgender teenager thing. The movie is much more than that. If you can treat this whole transgender thing like other major life choices than It is a pretty good drama about family and identity.","45","Drama, Comedy"
"3_generations","It was an alright movie. Being Trans myself I can somewhat relate but I feel like some parts could have been handled better. My favorite part was the doctor's line. It's available online but It hasn't official been in theaters yet. I'm just a bit upset they changed the title from About Ray to 3 Generations.","30","Drama, Comedy"
"3_generations","Despite a seriously unbalanced storyline, in that it isn't quite sure what story to tell; About Ray attempts to engage its audience with wonderfully strong lead performances, into the world of transgender identity.","40","Drama, Comedy"
"the_blackcoats_daughter","movie was hard to get into and really wasn't anything special. storyline was boring and really had me waiting hoping this movie would get better .... but it never","20","Horror"
"the_blackcoats_daughter","The second film released, but first directed, by Oz Perkins is a chilling reminder of how good horror can be. Brimming with mystery, gorgeous cinematography, and genuine dread, The Blackcoat's Daughter relies on its pitch-perfect, haunting atmosphere to tell a story that contuinually rewards careful viewers.","40","Horror"
"the_blackcoats_daughter","Creepy and a little surprising. I didn't quite pick up on what I was supposed to get at the end, but it's definitely worth the watch.","30","Horror"
"the_blackcoats_daughter","awesome movie the performance of emma roberts was great in this movie","40","Horror"
"the_blackcoats_daughter","How does this have a 72%???? Hellishly slow and tedious. Meandering plot. What upsets me most is the inaccurate synopses I see everywhere. This is NOT about 'Two girls battling a mysterious evil force at a deserted prep school...' There is no fighting. There's barely an evil force, though it's appearances are one of the few interesting aspects of the film.","15","Horror"
"the_blackcoats_daughter","A24 films rarely disappoints. You know at the very least you will be watching something interesting. The most has many faults but it over comes this with atmosphere and impactful scenes that stay with you.","35","Horror"
"the_blackcoats_daughter","This movie was very irritating to watch. Kept waiting for the movie to give more information about what this entity was. Felt the characters were all very flat and see through. Way too much 'mystery' no actual story telling. Did not care for this film at all.","05","Horror"
"the_blackcoats_daughter","Awesome. It's a very simple plot, those who did not understand/enjoy it must have been on their phones the whole time. It's a great horror flick and serves as the director's homage to his late father.","45","Horror"
"the_blackcoats_daughter","aside from Emma Roberts the film has a large cast of unknownsduring winter break a prep school filled with girls starts to have strange occurencesit focuses on two young women having their stories coincide with one another but never do they actually meetthe film is very sluggish but it neatly sets up tension and a very haunting attitudethere's a lot of blood to be had as wellnot for everyone but it will create that uneasy feeling","35","Horror"
"the_blackcoats_daughter","Too slow in its build but gets better with its moments of gore and pretty good acting.","20","Horror"
"the_blackcoats_daughter","This movie took an hour to finally start moving the story, not only that but it leaves you with more questions than answers, some of these scenes are dragged out for so long that you begin to lose interest within the first 15-25 minutes. I don't know why rotten tomatoes gave it a 71%","05","Horror"
"the_blackcoats_daughter","Molasses move faster and mazes make more sense. Yuck!","10","Horror"
"the_blackcoats_daughter","Nicely shot and acted, with good creepy moments and music, but it's so sloooooooooooooooooooooooooooow...","25","Horror"
"the_blackcoats_daughter","If you enjoy staring at 30 second slow shots of snow or hallways, enjoy. Entirely predictable and could have been a 15 minute short.","05","Horror"
"the_blackcoats_daughter","I'm gonna start talking about something that the movie isn't really about, though there's still some relation to this film and where it goes with its narrative. Demonic possession/exorcism movies are certainly a tricky bunch to pull off. By that I mean the fact that every single one of these movies lives under the very large shadow that was cast by The Exorcist when it first came out almost FORTY-FIVE years ago. And there's a good reason for that, The Exorcist is still the best film about demonic possession that I've ever seen. No movie, that I've seen, that has tackled the same subject even ever come close to achieving that same level. I've even seen movies that poked fun at The Exorcist while failing miserably at everything they set out to do. How does that relate to this movie? I don't really know, I mean there's an element here of demonic possession and there's one scene, a short scene, of an exorcism. But the movie isn't about just that. It's more about exploring the dynamics of Katherine's personality and what drove her to commit the horrible acts that she did. And, in all honesty, it's a legitimately messed up movie, because it's not afraid to go to places that other movies just don't go. There's a level of brutality and heartlessness seen in Katherine's actions that I haven't seen in a horror movie in, it seems, ages. I think that's what gives the film its strength, to me, the fact that they can showcase such acts without anything in the way of sugarcoating. They don't try to pretty it up, however you go about prettying up what Katherine did. If I'm being honest, parts of this really remind me of last year's excellent, but divisive, The Witch. I can't really say that both movies are conventional horror flicks, because they're not. The Witch is more psychological horror, while I'd say that this movie falls under that same description. It's a slow building, tension rich and atmospheric experience. If I'm gonna be honest, there's very little here in the way of character development. Very few details, but those details are indeed very important, are revealed about Rose, Katherine, Rose's family and Joan. There's this mystery surrounding Katherine's parents that is never resolved, though the implication is that they are, in fact, dead. How they die is never really told, but it's not really relevant. There's a scene, prior to Katherine losing her mind, that heavily implies that something happened to her parents. The headmaster, along with a cop, came back to school grounds. ***SPOILERS*** It is never explained what exactly was afflicting Katherine/Joan. Was it a case of extreme mental illness or a legitimate demonic possession? I don't believe there's such a thing as the latter, but I'm suspending my disbelief. Why did Katherine, having escaped the insane asylum she was kept in after 9 years, then go out and kill Rose's parents. These people, apparently, never knew that Kath was the one responsible or don't remember what she looked like as the father (Bill) decided to help Kath out by giving her a ride to where she's going as she reminded him of his daughter. Then there's the ending that, I'm sure, people are gonna debate. The way I see it, it's actually very a simple ending to follow. Remember when I said that there was an exorcism scene at the hospital, after Kath's initial rampage. Well there was another thing I forgot to mention, in a couple of scenes prior to the hospital one, you got to see a black horned figure when the story was being told from Kath's perspective. This, obviously, represents the 'evil' that was afflicting her and whatnot. During the exorcism scene, this figure is scene again as Kath asks it not to leave her. The exorcism is a 'success', as in the next shot of where the horned figure was standing, it is no longer there. Katherine, escaping after 9 years, went back to the place where her rampage initially began, a prep school, in hopes of actually finding this demon to possess her again. And I can go in deeper into the film's themes, but I'd be here forever, that's just my basic theory for what Katherine was trying to accomplish. She led a very lonely existence and the one thing she had was taken from her, so she was gonna do whatever it took to get that...thing back, even if that meant letting an 'evil spirit' take over her body again. It's kinda messed up, as I said, but that's what I like about the movie. And, really, there's very little that I don't actually like about this movie. I liked the tone, I love the atmosphere of dread and despair that it built, I love how dark it truly went. The acting is top-notch as well, Kiernan Shipka (who played teen Katherine) was absolutely tremendous here. I don't think I've ever seen her before, but she was quite the creepy actress here. And I do mean legitimately creepy. Emma Roberts is great as always, as is Lucy Boynton. I really don't think I have anything else to say here, I really liked this movie a lot. It starts out slow, and some people are gonna hate that, but this is a movie that certainly pays off on its concepts. It pays off those concepts in a visual and visceral fashion as opposed to it paying off on its narrative, but this is still a really compelling experience. One that I'm sure is gonna divide people, but it's still one that I would definitely highly recommend to film geeks in general.","35","Horror"
"the_blackcoats_daughter","About the two girls who stayed behind on their school break.Also known as 'February', is about two teen girls from closely, but a different timeline. It was the boarding school break and everyone heading their home, but a couple of girls stay behind as they have no other choice. While waiting for their parents to pick them up, those few days do not go well with them. What it is and how the story ends, you should watch it to learn.It is not a must see, or even it does not look fresh enough. Though very dark and there's a moment it peaks with its suspense. But it could not hold any further, or keep us expecting what might come. Both the tales that told parallely was distinguished at the end with a small twist. But not everything was fully explained. So you will be disappointed a bit on that ground on overall film.Those young actresses were really good. Roberts and Shipka who never meet given the best performances in their respective roles. An horror with a less traditional narration. Feels familiar, but not really as entirely. Because if you don't know what its genre, you could anticipate a regular drama-thriller, but they manipulated the genre very well that you won't fully able to unpuzzle, even after the end. Just one time watchable film, in a common sense, but there are people who like this kind of film better than usual horror films.5/10","25","Horror"
"the_blackcoats_daughter","This was a very intense film that is slow but builds to an ending that will leave you you breathless. This is very much like Perkins other film I seen on Netflix and while that was slow, it was also very atmospheric. The film is full of talented actors and the strength behind the scenes compliments them. The overall story is full of holes and we never learn too much, the final 30 mins left me puzzled. I like a thinking movie compared to the other hollywood horror films, this will sit with you long after the finale. Perkins is a talent to watch and while the masses will not like this, cinema addicts will eat this up. 14-05-2017.","35","Horror"
"the_blackcoats_daughter","Make it remote with terrible weather and add in some great performances...and we've got another eerie, tortured story that unfolds itself layer by layer. Go see it now!","50","Horror"
"the_blackcoats_daughter","3.3/5I was nicely invested at the beginning but the film eventually lost me when the doubt, mystery and atmosphere were overshadowed by jumps between storylines that eventually dont really connect and horror moments that really dont add anything to the charm of the film in general.","35","Horror"
"the_blackcoats_daughter","The Blackcoat's Daughter takes the possession narrative and reinvents it for the 21st century. The film is luminous and mysterious; but the slow burn turns into a terrifying and startling explosion. A beautiful film.","50","Horror"
"land_of_mine","heartbreaking. excellent acting. highly recommend.","50","Art House & International, Drama"
"land_of_mine","Excellent. I had no idea about this history.","40","Art House & International, Drama"
"land_of_mine","Good flick. Once foes, and no longer at war, they now need to confront humanity. Do you remain enemies or are you able to move on.","40","Art House & International, Drama"
"land_of_mine","Beautiful movie that keeps the audience watching and waiting for the next horrific event to occur to one of the many characters we come to love throughout the film. Graphic and unforgiving to the core, everyone needs to see this movie.","50","Art House & International, Drama"
"land_of_mine","Amazing post WWII movie. The righteous hatred of the Danish Sergeant at the beginning of the film was both understandable and shocking. I loved the characters interpersonal growth and the acting was superb. I was on pins and needles and had a hard time watching at the beginning watching the boys disarm mines. The times when people died were done without being over the top graphic and I appreciated the light touch. Watching the farming family was nice as well. Great movie.","50","Art House & International, Drama"
"land_of_mine","This film is full of tension; don't be alarmed if you find yourself feeling sorry for these German youth after watching this.","40","Art House & International, Drama"
"land_of_mine","Both Møller and Zandvliet prove capable in their exploration of war, compassion and humanity. Land of Mine would prove a gripping watch to any viewer but is timed well for genre fans aching for new layers.","40","Art House & International, Drama"
"land_of_mine","One of the best movies!!!","50","Art House & International, Drama"
"land_of_mine","So difficult to watch, but I felt that I so needed to see it.","40","Art House & International, Drama"
"land_of_mine","Gripping, essential film that deals wonderfully with the brutality of war. Set in Denmark at the end of the Second World War we follow young German prisoners of war that are ordered to remove landmines from the Danish coastline. This film is superbly acted and expertly maintains tension and drama through out. There is redemption and pathos on show with great effect, resulting in a work of great art and tremendous heart.","40","Art House & International, Drama"
"land_of_mine","The expected clichés could not be avoided. There are good production values and the director brings out fine performances from the actors working through a familiar plot.","25","Art House & International, Drama"
"land_of_mine","A story of perpetual struggle and emotional hardship, Land Of Mine, a refreshingly clever title pun, documents the exploits of an oft-forgotten group of German World War 2 soldiers. Forced to clear the mines their own countrymen had planted along the Danish coast, while also facing up to the prejudice of those who previous fought against them, the movie does a stellar job of not only getting us to sympathise with the prisoners of war, but also care for them. Many of the mine disarming scenes are close to nail-biting, and whenever one of them goes off it's a genuine shocker, especially in the excellent training phase sequence. The Danish superiors often come across as one-dimensional villains with no redeeming values, with Roland Møller's resentful Sergeant being the only one which gets any development or moments of genuine humanity, but it's the only significant weakness I believe the film possesses. It's hard to believe the depicted events were condoned, considering that the young soldiers forced to clear the mines were conscripted at the tail end of the war, and as such had little chance to participate in any important battles. But the film demonstrates how prejudice can often be the most blinding feeling we have, particularly in a time of conflict. Frank, hard-hitting and illuminating, Land Of Mine is a war film which will likely never get the credit or attention it deserves, but if anything, that's even more of a reason to watch it.","45","Art House & International, Drama"
"land_of_mine","Land of Mine: More than 2000 German POWs were forced to clear nearly two million landmines from the beaches of Denmark following WWII. Most were teenagers and most died or were horribly maimed in the process. This gut-wrenching, 2017 Oscar nominee for Best Foreign Language Film is the story about a group of them. It is a film of juxtaposition - virtual children performing adult tasks, shockingly grisly deaths on a beautiful beach, and one-time oppressors who now are the oppressed. While the harrowing story is emotionally akin to two nerve-racking hours of Russian roulette, it is so exquisitely done with such powerful performances and a haunting score that it should be seen by everyone... but probably only once. A","45","Art House & International, Drama"
"land_of_mine","The film is gripping and tense enough to compensate for the main character's problems in characterization - especially his abrupt change in behavior towards the German boys, which comes off as forced and heavy-handed -, and it also benefits from a strong ending.","35","Art House & International, Drama"
"land_of_mine","Knowing that the key elements in this film will consist of German teenager POWs being forced to clear landmines, the brutal consequences are inevitable and there can be no mystery about what awful scenes it must contain. Its point is simple: this is no way to treat children regardless of how Hitler's Germany used them, or what they did in the war. It depicts the vengeful Allies as little better than the enemy, when they are subjecting the boys to inhuman labour, starvation, beatings and humiliation. Bridging the two worlds is the boys' commandant, a Danish sergeant who carries out his orders, but with degrees of compassion. The film begs the questions: what is the right punishment for an oppressor and how far down into the population should it have extended; at what point is following orders a defence to war crimes; how were these boys recruited or conscripted; what would these boys have become, if Nazi Germany had prevailed; what do they symbolise now. And, if the method of clearing the mines was the forced labour of the enemy, in the form of half-starved, sick, scared and degraded teenagers, what guarantee is there even now that the beaches and the other minefields of Europe are safe? The film's ending, while appropriate to the story, leaves the questions open. The Danish sergeant's way is to understand the past, and then to lock it away, never to be repeated, but the unknown factor is how many agree with him - then, or now.","35","Art House & International, Drama"
"land_of_mine","It was a good reminder of events and the joy brought to many","45","Art House & International, Drama"
"land_of_mine","Insightful and thoughtful character- development makes this film exceptional, possibly even unique","50","Art House & International, Drama"
"land_of_mine","Solid story, pretty different war film, or post war film. Exciting all the way, as you can expect when the plot basicly is land mine clearing in Denmark. It's done by German soliders. Young ones, probably war prisoners or something. They are not very popular fellas so people never care about their very dangerous work. They don't care if most of them die, they only want it done.Great location, lovely visuals and some nice editing. Very solid acting once again from Roland Møller. He's becoming one of my Danish favorites, really.It's a bit predictable, that kills a bit of the vibe, but not too much. In total it's a very solid historical drama. 'Krigen', another Danish war film done the same year was another very solid film. Very different as they were sat 70 years apart or so, but the race between the two of being the best film is darn close for me.7 out of 10 beetles.","35","Art House & International, Drama"
"land_of_mine","Very good movie with an emotional story to tell.","40","Art House & International, Drama"
"land_of_mine","An intensely emotional and human film, that tackles the subject of a man's uniform and what's under it very delicately and in the way it should be. The film suffers a bit of predictability and it could have used a longer running time: it would have helped unfold the story and develop character relationships even further. These minor problems aside Land of Mine is an astounding and beautifully shot film.","45","Art House & International, Drama"
"aftermath_2017","Some one should apologize for this movie. Bad, Bad, Bad!","10","Mystery & Suspense, Drama"
"aftermath_2017","Good story just could have been alot better. Jumped from one side to the other. Director trys to make you feel the characters emotional struggle but it only makes for a boring 3/4 of movie. The ending was was good just time line jumps","15","Mystery & Suspense, Drama"
"aftermath_2017","If the ending was better this could have been a really good movie. I liked the acting and the mood, but the last 15 or 20 minutes really killed it.","30","Mystery & Suspense, Drama"
"aftermath_2017","Sad but good movie! Cast is good! A bit slow n predictable but I'd watch it again.","30","Mystery & Suspense, Drama"
